type,index,True Reward,Realized Reward,Optimal Reward
single,120,-0.07708704490285063,1.1337722980198863,3.000929720750106
single,121,-0.10478322235814658,1.2690643449092198,2.9383381881805235
single,122,-0.12095434835758193,1.1102083296499659,2.8099436912761497
single,123,-0.11304225499177097,1.274277318400658,2.78791091935903
single,124,-0.12525858284732733,1.0523355373010936,2.7886716371130817
single,125,-0.07465900140627092,1.1128676953347434,2.7036412794900384
single,126,-0.10323939965595413,0.8589781247056214,2.590479336806217
single,127,-0.11492261970807939,1.1092131589679213,2.5898249170980883
single,128,-0.11570330447295765,0.9880565283827655,2.493132084373296
single,129,-0.1540551993950975,1.076480590045712,2.438095141383352
single,130,-0.17684491254093226,0.8945439731202384,2.42367982296227
single,131,-0.14153132101411697,1.013365495748724,2.3700793206888107
single,132,-0.14337159053562262,0.8852688603647921,2.343804465999749
single,133,-0.16234801597592474,0.32409124386844157,2.245381183620436
single,134,-0.13214686753769372,0.5804870832842639,2.0481048324169078
single,135,-0.1384716608262131,0.48383442695788326,1.9146252927015444
single,136,-0.13898878467917536,0.6833243649140559,1.9977913737971107
single,137,-0.08726065045402057,0.8223916441231552,1.9100101457501673
single,138,-0.12823145284004933,0.6317937460536557,1.9647315873733429
single,139,-0.09151167825136355,0.6740052496825917,1.762637032568008
single,140,-0.08806469320080378,0.671459035448436,1.7265986281038819
single,141,-0.07470306957734858,0.6278691367063609,1.6175045550879088
single,142,-0.05986529206510928,0.7096819685063771,1.6522755968488587
single,143,-0.058215678046406025,0.6523502862808832,1.571390702734314
single,144,0.01547081142965609,0.6067193187937641,1.447652245225195
single,145,0.031301035125590515,0.6474452438655596,1.4727714078248297
single,146,0.048679097877969646,0.673606927697747,1.3341122581445493
single,147,0.044891132745810566,0.5965188683524195,1.3573297995294895
single,148,-0.017502985529204505,0.6657669294167394,1.2565438194349456
single,149,-0.025908722424109465,0.6002280936361553,1.1571247248780057
single,150,0.051986710274162684,0.524647655310444,1.0537631610710296
single,151,0.039201842630066916,0.5501628384999578,1.0350527372223346
single,152,0.03794193224913482,0.36746576176946205,1.056656403417763
single,153,0.08081994309351231,0.34967585791205313,0.9384191974394009
single,154,0.03300501602128872,0.31586440168415963,0.9235658548359278
single,155,0.05015915267589992,0.356631698959531,0.8586275063548127
single,156,0.08912682623300569,0.3007644297419546,0.6795531460682434
single,157,0.11345880957511653,0.30157035374095653,0.7019617181841269
single,158,0.11630427687559224,0.3620965052597793,0.6431496299121475
single,159,0.0976994392031871,0.2652905195359443,0.5854580748866903
single,160,0.02277746815076469,0.2531274254547171,0.4943118267015216
single,161,0.047157887623691795,0.28476673021733295,0.452172376512342
single,162,0.0375478509955675,0.2566874258784224,0.39966168980700223
single,163,-0.04503038717383846,0.15750570485397253,0.30703311578409487
single,164,0.007541999569396038,0.08469911238541483,0.20864138172695162
single,165,0.015470811429657054,0.07131702426744126,0.16408211211244034
single,166,0.024535929151573307,-0.00829437013398418,0.054617754561333845
single,167,0.011635611552654395,0.017381921033498803,0.017381921033498803
single,168,-0.14583051737306366,2.8359422071016684,9.351708247856603
single,169,-0.15100467742164983,2.4560177646840264,9.089709878796695
single,170,-0.15195695348319915,2.8104896605997927,9.347588867558251
single,171,-0.1423802245281613,2.7649145279950407,9.239813191915292
single,172,-0.1562534894082021,2.8890955500062017,9.210433460174134
single,173,-0.137626067430076,2.774287915018937,9.106673886720422
single,174,-0.1304203091656711,2.7316219931041257,8.985940839016655
single,175,-0.04037535963678182,2.639595746031869,8.978633561545784
single,176,-0.0023762794460150394,2.736158637614137,8.982291618031736
single,177,0.0064854998336967284,2.047340351104589,8.827583032978074
single,178,0.006078822595066646,2.4988659856300433,8.952959152882885
single,179,0.006648086220879146,2.776668877365775,8.684416489658211
single,180,0.026091977092120577,2.546002444354728,8.658391937523866
single,181,0.04183471183523471,2.567210788903465,8.69676314435788
single,182,0.07057662715102742,2.6826838041365306,8.8765254957598
single,183,0.06606680858808636,2.5411837757795164,8.733802773784117
single,184,0.0553608141750158,2.737602896753462,8.382122535998185
single,185,0.005631309315792796,2.32510345715033,8.547962318677376
single,186,-0.020422380391558706,2.3630628130155085,8.66019881070529
single,187,0.012929144214712973,2.3285968098747025,8.485442539646852
single,188,0.02105601530066581,2.3045157385160726,8.461969070456067
single,189,-0.032946693309270025,2.3769179142530583,8.21899757170711
single,190,-0.015963360165667184,2.3098553288432964,8.404980919602258
single,191,-0.008671940761809799,2.3618680285412936,8.255541775959797
single,192,0.002125676336425311,2.254025692269428,8.225135534040728
single,193,-0.046486851603507046,2.400590035602299,8.023323922338266
single,194,-0.06008255944418489,2.2961205305518813,8.019610045569777
single,195,-0.09200507797989972,2.4336884816897744,7.982485042674985
single,196,-0.09596104633016464,1.9459378262676637,8.003908023232508
single,197,-0.1234050420273182,2.3376832667819905,7.978913603533019
single,198,-0.09708775625684263,2.408498454144266,7.899345524294406
single,199,-0.11547361155242855,2.607545186280459,7.954401919361667
single,200,-0.10869890832375427,2.4665564562291564,7.735643146094338
single,201,-0.1165765758262595,2.2639741141754337,7.689361245470913
single,202,-0.11034259879405231,2.6715734059399114,7.545222943918533
single,203,-0.14209717503947075,2.318734057265998,7.637964377086212
single,204,-0.19796897851584006,2.2355552526556024,7.583291560609297
single,205,-0.16239612784327084,2.445149627201536,7.406668245743874
single,206,-0.1554883578493638,2.1283058729245745,7.461220876960818
single,207,-0.17255638738704626,2.0643012236141773,7.245152654422698
single,208,-0.1790450112488085,2.274526062272189,7.210820388094613
single,209,-0.20251836265617762,2.319955333246737,7.204487673363873
single,210,-0.19091095411037373,2.25592036306964,7.211725866266294
single,211,-0.1842467012835629,1.91045295659778,7.43269749168752
single,212,-0.1480582798141833,2.0634640789603775,7.20802896185971
single,213,-0.13617139456700894,2.199893790791962,7.067854956075747
single,214,-0.15778565000302855,2.033035268391224,7.000447753805839
single,215,-0.1593200897328201,2.03555623843848,7.0139296185552
single,216,-0.19239788375236505,1.755083808473724,7.160216827548881
single,217,-0.19627443040310738,1.6859240171670213,7.033025650320496
single,218,-0.20970960321353524,1.7753568946014462,6.836451503708758
single,219,-0.20698799470486845,1.9381663104038145,6.763536579318407
single,220,-0.1991667776179284,2.340278319984814,6.586833292559439
single,221,-0.19076238168623005,1.9670045957381959,6.536690098002821
single,222,-0.16799569345151583,1.8002907064559137,6.478442505247063
single,223,-0.12920888884711795,1.8350405637204859,6.4174774502226475
single,224,-0.12962805002398559,1.6764634212075364,6.6771403383421655
single,225,-0.09384625776491759,1.7690961889654488,6.2819502821827005
single,226,-0.1293020433604862,1.5380670607957359,6.075691243613032
single,227,-0.15057638536089757,2.1209490759963643,6.199332186398527
single,228,-0.10655703858995395,1.8434486840804487,6.241699407688528
single,229,-0.10632943668581563,2.1230758307286752,6.170839745480376
single,230,-0.06217058876668836,1.8777695425680498,6.216294166402914
single,231,-0.06526720031886368,1.7330543616401435,6.141739028142901
single,232,-0.11176014940545223,1.812703397571231,6.251633366764693
single,233,-0.12377549026442317,1.7271401475214976,6.218763055687434
single,234,-0.1324738031051103,1.8007218232292286,5.89598235741921
single,235,-0.16528856137840237,1.8762196164565563,5.9773611868143535
single,236,-0.17275088694759322,1.7718470988594106,5.694046245861697
single,237,-0.1514330768154909,1.6014450369481974,5.781078682605209
single,238,-0.19150545968714153,1.567046690973068,5.995650680209875
single,239,-0.23728943726804322,1.6717268526865348,5.628596716970813
single,240,-0.2189884174795082,1.6293980154474936,5.757437578213558
single,241,-0.18036743096375538,1.7128136422593636,5.571410892183599
single,242,-0.21746137350587125,1.846369620880486,5.533689811794229
single,243,-0.21036594049302915,1.8308678562111464,5.481494179551444
single,244,-0.20131654470894994,1.9145612234806946,5.494178830381774
single,245,-0.22855980724827796,1.8965493529466075,5.329334126418935
single,246,-0.2712715074140166,1.8489394161261494,5.334823156499461
single,247,-0.2667195623413788,1.6144609623212822,5.150711039606052
single,248,-0.24651476013402768,1.7478989560275466,5.208661408752045
single,249,-0.2260942419967969,1.6005469435296527,5.1379968988476605
single,250,-0.23211478147802617,1.4769924263527718,5.1789386138767775
multi,1,-0.1504812992612301,-2.9975457620215766,8.277309521719175
multi,2,-0.17357814048193243,-2.6258452071440366,8.066812063145584
multi,3,-0.13523395543263675,-2.47382242051602,7.9950172386512754
multi,4,-0.14157843696582423,-1.6201537229374514,7.971078451947433
multi,5,-0.1348593137420721,-1.9249916658415116,7.948760895632832
multi,6,-0.1451678943097576,-1.8324130474020999,7.9087610153093255
multi,7,-0.09213967360545453,-0.32754599388680244,8.02959303217338
multi,8,-0.016296064154151524,-0.30052492185524243,7.859660251122481
multi,9,-0.006074787873356635,0.1910440293990977,7.800299242425433
multi,10,0.009165220456794354,1.0745657745803694,7.945067178883808
multi,11,0.0026155559194798172,1.4756993189373377,7.821822664769254
multi,12,0.024336248620986323,1.709617689167764,7.78035611270967
multi,13,0.021536706724562205,1.379387134691892,7.7465852198888685
multi,14,0.0702333864193983,1.6000882653243127,7.587552622747905
multi,15,0.06007325289446,0.8715000929477952,7.728413630971881
multi,16,0.061805901280964096,1.9453064609631272,7.674688388845311
multi,17,0.03951658808864049,1.871471770208589,7.69511443318814
multi,18,-0.005210543708204438,2.258743313316857,7.4698197441212955
multi,19,-0.0072282298138007794,2.015127107691161,7.501929460031022
multi,20,0.017483451541028816,2.411601798686468,7.467833787810303
multi,21,0.013090686405478169,2.4828136235267007,7.489331309235094
multi,22,-0.024649633810185534,2.0328970805203217,7.401314687015262
multi,23,-0.0006959003198910851,2.658034338593599,7.448432572485277
multi,24,0.003431565100185288,2.3467611111242697,7.359789914318365
multi,25,-0.04652975988388759,2.7885456049625397,7.280300482708341
multi,26,-0.056568845727896055,2.387978038393733,7.315842377428744
multi,27,-0.0662723618003692,2.4455657892011313,7.290392988770272
multi,28,-0.07483536071623731,2.2723999031297875,7.147893166081441
multi,29,-0.11975433896037126,2.3720417265560165,7.0898198916107384
multi,30,-0.11676049011071005,2.663879734710629,7.061674736897283
multi,31,-0.11418838692239412,2.598751316914768,7.044902025414193
multi,32,-0.11519807538535813,2.9452002932838024,7.036032368276766
multi,33,-0.09591596379058756,2.5460157477477106,7.018382320826731
multi,34,-0.108972659297529,2.8086031302858507,7.024599944432792
multi,35,-0.13668733464945496,2.5249575263587545,6.959800028836167
multi,36,-0.19334079836670634,2.124139639024585,6.88769807810947
multi,37,-0.1604245048958654,1.9063210340647117,6.794343374511752
multi,38,-0.15855261391673836,2.5253414159097125,6.743153535567963
multi,39,-0.14967299736503897,2.4584745041216336,6.858789973162732
multi,40,-0.18483725693104075,2.2821166312543677,6.74469283169369
multi,41,-0.19577664078384965,2.325088458119026,6.7363357802234365
multi,42,-0.22537625642086948,2.0155123371482224,6.6057861039454435
multi,43,-0.18400071432066462,2.1613304656629384,6.571756521313658
multi,44,-0.20512738519356666,2.337179996508354,6.509124116029436
multi,45,-0.1429938127480006,2.1527835777469377,6.492612633199996
multi,46,-0.16760849956981122,2.3379797366195576,6.404643924056887
multi,47,-0.16427523408251224,1.9222290036439866,6.315576118667847
multi,48,-0.1832139899410842,2.1480217527433885,6.260972732871806
multi,49,-0.16254053992263376,2.6101644328073164,6.219649940453353
multi,50,-0.21766481213105246,2.227659636103996,6.159898314700575
multi,51,-0.21624140184167584,2.171539067582004,6.168213774323291
multi,52,-0.21162930072532873,2.549859061468454,6.064703366039352
multi,53,-0.19463258114417228,2.775896043759456,6.053185970230649
multi,54,-0.17352941947468384,2.517321932190929,6.023548079128746
multi,55,-0.14346600296653758,2.5853482356120994,6.024515508910328
multi,56,-0.14374951109323936,2.423262365441063,5.9365708752721105
multi,57,-0.1466357939115462,2.403416252791661,5.98628027538172
multi,58,-0.12372920104265604,2.1657006532383134,5.817350968322991
multi,59,-0.12423869034145917,2.4595287217972364,5.7786773405794225
multi,60,-0.12637239861173158,2.3638845221398395,5.6917243611603325
multi,61,-0.09393610808126845,2.2293185777534807,5.674226688944575
multi,62,-0.062475425332213876,2.247382265450975,5.635562745264823
multi,63,-0.076645173846215,2.4399237652641483,5.525031967111419
multi,64,-0.07832542627548728,2.6433017434456634,5.491104260626944
multi,65,-0.13056017627936403,2.6185730933566305,5.401840546819337
multi,66,-0.13457831453555538,2.662686313826277,5.363153378323229
multi,67,-0.15229043134003145,2.6411374655365787,5.3542431519197615
multi,68,-0.18257530180222709,2.6343867379575956,5.2891257618604275
multi,69,-0.1428049443169886,2.5774899921738577,5.249398913257647
multi,70,-0.17718680044516733,2.443729175682117,5.268215765378351
multi,71,-0.2320631957118201,2.5745184927817943,5.217912352737148
multi,72,-0.2150229928023759,2.64955312304971,5.098951635818925
multi,73,-0.2039725837756221,2.6142464977618314,5.12020653240258
multi,74,-0.18982189402555422,2.366025489978883,5.0922391816940085
multi,75,-0.21026492039243289,2.793507826813426,4.970803324519709
multi,76,-0.20332042293070765,2.4015934799893612,4.934029836804395
multi,77,-0.22568389114773524,2.457486109744581,4.947499278630067
multi,78,-0.23526814035030186,2.4842054101183186,4.911281012154254
multi,79,-0.25587880894994114,2.4090545500296363,4.785408436500653
multi,80,-0.2784357602093279,2.4676888714289316,4.651411009418281
multi,81,-0.2367707339449826,2.2757392160439647,4.643962440430655
multi,82,-0.23469876224395125,2.5888485853386767,4.556738970474095
multi,83,-0.19463258114417192,2.305555898888365,4.518774963925059
multi,84,-0.15634919774667133,2.371680997316871,4.466859973263995
multi,85,-0.1749420600701801,2.228380136135099,4.388173501105026
multi,86,-0.14341879799847645,2.1746427687442047,4.390453178658606
multi,87,-0.15171878157933943,2.326630821091059,4.398141672488915
multi,88,-0.1383777187256607,2.182441198406512,4.211635664729536
multi,89,-0.15133783781377808,2.3380112731520413,4.264680581518874
multi,90,-0.14450571002504475,2.2183001991455615,4.14765035053164
multi,91,-0.1575460859805179,2.2917184430098816,4.167863525819918
multi,92,-0.1276269231200077,2.1174736373479783,4.137025159757314
multi,93,-0.11966206497315025,2.2284740971608183,4.040374583743709
multi,94,-0.13331511929252435,2.1477314703188326,4.057837535397755
multi,95,-0.13210011914305636,2.2665321800764957,4.002964367233606
multi,96,-0.12409969991291535,2.2064825582634335,3.9728207732814744
multi,97,-0.11276738784566244,2.11785334805505,3.9290828189506968
multi,98,-0.17109857577131177,2.0572797518948223,3.8291029262242104
multi,99,-0.19244753776140483,2.1735247997591336,3.821642310808416
multi,100,-0.19766975652145863,2.2480165294422285,3.7527714585900775
multi,101,-0.19294367253268108,2.1551333096044045,3.7231536415714146
multi,102,-0.2090032816024827,2.140089839117155,3.653420424432584
multi,103,-0.1622517318027309,2.0231548672867783,3.617495038038795
multi,104,-0.18419752660089841,2.0558072910554537,3.534921343015506
multi,105,-0.15860053872645152,1.97413888525891,3.487615814112706
multi,106,-0.14597263248019327,1.9663486815070133,3.4470474955071984
multi,107,-0.15214748706983505,2.003144833512042,3.382203446613776
multi,108,-0.1616262837075451,1.9160658640201538,3.3751040321274925
multi,109,-0.12160111914907776,1.8579931641591303,3.267042955697665
multi,110,-0.12284966387091335,1.9324253542053715,3.260382377703213
multi,111,-0.15673205571642748,1.8189269111480444,3.2308703724690067
multi,112,-0.16466113924417042,1.9223326045186497,3.1892620872939723
multi,113,-0.076070959476244,1.768418641615892,3.106194184080789
multi,114,-0.07828119818784264,1.7883801374082038,3.0201741153890134
multi,115,-0.0947006454990605,1.85006025452892,3.0145097967189676
multi,116,-0.09528558870789756,1.8382506402044845,2.9882035751327374
multi,117,-0.08864583802451022,1.7315054398836789,2.9397473616988075
multi,118,-0.10473774034197848,1.6831526433517583,2.8287908933023713
multi,119,-0.0738655951482357,1.7136612461965206,2.861290547059975
multi,120,-0.07708704490285063,1.722874594000659,2.821553440240689
multi,121,-0.10478322235814658,1.538865427954082,2.7674135670158146
multi,122,-0.12095434835758193,1.6619188402220209,2.7259126544471455
multi,123,-0.11304225499177097,1.6437714458417374,2.6825173435289726
multi,124,-0.12525858284732733,1.2903444010098755,2.6718386888181334
multi,125,-0.07465900140627092,1.4627436190927166,2.579784738091457
multi,126,-0.10323939965595413,1.4732885726626834,2.552088400155221
multi,127,-0.11492261970807939,1.4889197128102354,2.4561642828700565
multi,128,-0.11570330447295765,1.4416310471420624,2.395383140821714
multi,129,-0.1540551993950975,1.4580526568399774,2.3539075579131143
multi,130,-0.17684491254093226,1.373567196845665,2.3162256094182707
multi,131,-0.14153132101411697,1.298177852663188,2.2018195122543798
multi,132,-0.14337159053562262,1.1989587964479822,2.1417519093078177
multi,133,-0.16234801597592474,1.2653015332087152,2.0577857573030682
multi,134,-0.13214686753769372,1.1550847539037048,1.949828650050137
multi,135,-0.1384716608262131,1.0295724442241865,1.9200208454206131
multi,136,-0.13898878467917536,1.1875668105283972,1.874894558717517
multi,137,-0.08726065045402057,1.102834727934416,1.7994533977799811
multi,138,-0.12823145284004933,1.1094250532252556,1.7454662512071368
multi,139,-0.09151167825136355,1.0642097096119625,1.71471817738618
multi,140,-0.08806469320080378,1.0576278982190381,1.68894732368631
multi,141,-0.07470306957734858,0.9402143229675893,1.6258215171418915
multi,142,-0.05986529206510928,0.9556895146894755,1.5557850139835696
multi,143,-0.058215678046406025,0.977027927989421,1.560731812481457
multi,144,0.01547081142965609,0.9464533710317067,1.5031869788994894
multi,145,0.031301035125590515,0.7897608187375853,1.4556531128413281
multi,146,0.048679097877969646,0.8626783356084894,1.4297321670651604
multi,147,0.044891132745810566,0.908309463919097,1.36682627237355
multi,148,-0.017502985529204505,0.8299092154174162,1.2860764393619952
multi,149,-0.025908722424109465,0.8182346765849178,1.2436867376159955
multi,150,0.051986710274162684,0.7419856782013995,1.1654383055102173
multi,151,0.039201842630066916,0.6912173429194646,1.1348910634355782
multi,152,0.03794193224913482,0.6675809919329562,1.0955459518562587
multi,153,0.08081994309351231,0.6311754373606085,1.002449350497908
multi,154,0.03300501602128872,0.5784688933705007,0.9499622944467407
multi,155,0.05015915267589992,0.5201093078723014,0.8387520504006836
multi,156,0.08912682623300569,0.458062909765047,0.7722871775061775
multi,157,0.11345880957511653,0.45286563905182153,0.7320476251732793
multi,158,0.11630427687559224,0.45604225618151284,0.6951072422662071
multi,159,0.0976994392031871,0.38720087940439873,0.6248267324577492
multi,160,0.02277746815076469,0.36246678468534854,0.557729666811678
multi,161,0.047157887623691795,0.3310072409690805,0.5197355855760465
multi,162,0.0375478509955675,0.2838626263601183,0.4337486227555369
multi,163,-0.04503038717383846,0.2124639936220824,0.35465447500414043
multi,164,0.007541999569396038,0.16353575197211823,0.23930572070134754
multi,165,0.015470811429657054,0.12386171445714253,0.1819867336768689
multi,166,0.024535929151573307,0.029228688403235496,0.07617399444562202
multi,167,0.011635611552654395,0.03400330139967338,0.047234884183179976
multi,168,-0.14583051737306366,4.692098477184957,8.435235068234228
multi,169,-0.15100467742164983,4.395568877191664,8.447721073362896
multi,170,-0.15195695348319915,4.5467089611245335,8.411800223866964
multi,171,-0.1423802245281613,4.520629331021469,8.375568276795192
multi,172,-0.1562534894082021,4.3083040430106685,8.289219464495927
multi,173,-0.137626067430076,4.514412440882934,8.312844331196487
multi,174,-0.1304203091656711,4.523754372898003,8.211341633954076
multi,175,-0.04037535963678182,4.44061639013586,8.11406258098479
multi,176,-0.0023762794460150394,4.28080371765526,8.157176855782124
multi,177,0.0064854998336967284,4.363053783438717,8.113402017640457
multi,178,0.006078822595066646,4.270478404759769,8.109923941924706
multi,179,0.006648086220879146,4.485139420294577,8.00535451403178
multi,180,0.026091977092120577,4.312400919730229,7.9441455802748004
multi,181,0.04183471183523471,3.9265414796272307,7.950626807681061
multi,182,0.07057662715102742,3.800778188582415,7.862579704385507
multi,183,0.06606680858808636,4.031438844711586,7.830394119570199
multi,184,0.0553608141750158,3.931615631628104,7.765269648613236
multi,185,0.005631309315792796,3.33936662453874,7.764329457728824
multi,186,-0.020422380391558706,3.8211786601212205,7.605569158052348
multi,187,0.012929144214712973,3.7516763146094307,7.649777409566829
multi,188,0.02105601530066581,4.040250866568385,7.607230150816555
multi,189,-0.032946693309270025,3.8501458680835063,7.544427756743296
multi,190,-0.015963360165667184,3.7610057944733732,7.51025742927371
multi,191,-0.008671940761809799,3.73286469722203,7.460283098148613
multi,192,0.002125676336425311,3.934110934610637,7.434469722733032
multi,193,-0.046486851603507046,3.7883116091762847,7.369463739416863
multi,194,-0.06008255944418489,3.7627597895919744,7.296575106830849
multi,195,-0.09200507797989972,3.9314872412997124,7.253358839232903
