Current Date,True Reward,Realized Reward,Optimal Reward
2020-04-23,-0.1322353620367672,-0.3330397459327427,1.7259047971550607
2020-04-24,-0.10209019847096212,-0.3732352453520492,1.7560499607208657
2020-04-27,-0.11224739176632725,-0.38339243864741435,1.766207154016231
2020-04-28,-0.13496297439287216,-0.3707271918743709,1.7788724007892744
2020-04-29,-0.14178786052799813,-0.37755207800949686,1.7856972869244003
2020-04-30,-0.147682775010253,-0.3817074993807435,1.789852708295647
2020-05-01,-0.16557902512194403,-0.3996037494924345,1.807748958407338
2020-05-04,-0.17473224692899095,-0.4005008635388891,1.8086460724537927
2020-05-05,-0.1935779430297009,-0.41934655963959905,1.8274917685545027
2020-05-06,-0.15230401361061943,-0.47067082491218204,1.868765697973584
2020-05-07,-0.11576122265755934,-0.4341280339591219,1.905308488926644
2020-05-08,-0.13383897050966398,-0.42610062196051873,1.9133359009252473
2020-05-11,-0.1801526228156243,-0.3797869696545584,1.9596495532312077
2020-05-12,-0.19068582614178678,-0.3692537663283959,1.9701827565573702
2020-05-13,-0.17718734244597573,-0.3557552826325849,1.9836812402531812
2020-05-14,-0.19425961664027377,-0.3728275568268829,1.9907031785939777
2020-05-15,-0.1531217093066038,-0.42401580001405437,2.0318410859276477
2020-05-18,-0.15192259760135288,-0.4228166883088034,2.0330401976328987
2020-05-19,-0.15007227870609782,-0.4347173430575598,2.034890516528154
2020-05-20,-0.1563445946349503,-0.42844502712870736,2.0411628324570064
2020-05-21,-0.13630277468793559,-0.44848684707572206,2.061204652404021
2020-05-22,-0.10458091684174198,-0.4167649892295284,2.092926510250215
2020-05-26,-0.08152171033221214,-0.4498745315925597,2.1159857167597447
2020-05-27,-0.060323403144734014,-0.4710728387800378,2.137184023947223
2020-05-28,-0.052648753670348616,-0.4787474882544232,2.1448586734216084
2020-05-29,-0.042685730692150675,-0.48871051123262116,2.1548216963998064
2020-06-01,-0.02828582641851849,-0.5031104155062534,2.1692216006734384
2020-06-02,-0.02722736111089708,-0.5041688808138748,2.1702800659810597
2020-06-03,-0.06306089582622602,-0.4683353460985458,2.206113600696389
2020-06-04,-0.034902498309026406,-0.49649374361574544,2.2342719982135884
2020-06-05,-0.03340147873653013,-0.4979947631882417,2.2357730177860846
2020-06-08,-0.010963019645187394,-0.5204332222795844,2.2582114768774275
2020-06-09,-0.039273105541916584,-0.49212313638285526,2.2865215627741566
2020-06-10,-0.08681573143110127,-0.4445805104936706,2.3340641886633415
2020-06-11,-0.08406339529882324,-0.44733284662594863,2.3368165247956196
2020-06-12,-0.07031399515888362,-0.46108224676588827,2.3505659249355593
2020-06-15,-0.07197208370613982,-0.4594241582186321,2.3522240134828154
2020-06-16,-0.07751899930057665,-0.4649710738130689,2.3577709290772524
2020-06-17,-0.08508186560865474,-0.4674585433584924,2.3602583986226757
2020-06-18,-0.11444864532763936,-0.4380917636395078,2.38962517834166
2020-06-19,-0.11612901121166457,-0.4364113977554826,2.3913055442256854
2020-06-22,-0.12685537730578814,-0.425685031661359,2.402031910319809
2020-06-23,-0.12044802665743387,-0.43209238230971325,2.408439260968163
2020-06-24,-0.11214266974595022,-0.4403977392211969,2.4167446178796466
2020-06-25,-0.1213457533398325,-0.4496008228150792,2.425947701473529
2020-06-26,-0.11177626564332957,-0.4400313351185763,2.435517189170032
2020-06-29,-0.1076508623163987,-0.4542070742990084,2.4396425924969627
2020-06-30,-0.07046460642839472,-0.41702081841100447,2.4768288483849665
2020-07-01,-0.06946090767159088,-0.4280748530213097,2.4778325471417704
2020-07-02,-0.08375806196311766,-0.41377769872978293,2.492129701433297
2020-07-06,-0.09434662590810006,-0.4031891347848005,2.5027182653782796
2020-07-07,-0.10001940671980249,-0.3975163539730981,2.508391046189982
2020-07-08,-0.0896779772756523,-0.3871749245289479,2.5187324756341325
2020-07-09,-0.0945009831816713,-0.39240225447643035,2.523959805581615
2020-07-10,-0.10245307523488359,-0.38445016242321806,2.531911897634827
2020-07-13,-0.0975400924140361,-0.38936314524406557,2.5368248804556743
2020-07-14,-0.10291975055011943,-0.3947428033801489,2.5422045385917578
2020-07-15,-0.126111922349964,-0.3816009674338058,2.555346374538101
2020-07-16,-0.10551648009137256,-0.36100552517521434,2.5759418167966923
2020-07-17,-0.12924886834229646,-0.34732347277779185,2.589623869194115
2020-07-20,-0.13432053406151534,-0.342251807058573,2.594695534913334
2020-07-21,-0.12648361790996537,-0.35008872321012297,2.6025324510648837
2020-07-22,-0.13335756389134318,-0.34321477722874516,2.6094063970462615
2020-07-23,-0.14227326276770252,-0.3342990783523858,2.618322095922621
2020-07-24,-0.1411409412088693,-0.335431399911219,2.619454417481454
2020-07-27,-0.09738534272609292,-0.2916758014284426,2.6632100159642302
2020-07-28,-0.08218195261002613,-0.2764724113123758,2.678413406080297
2020-07-29,-0.07777180229455032,-0.2909328974813531,2.6828235563957725
2020-07-30,-0.06685593679571755,-0.30184876298018587,2.6937394218946054
2020-07-31,-0.08727516938760603,-0.2814295303882974,2.7141586544864937
2020-08-03,-0.05937945297057977,-0.30932524680532364,2.74205437090352
2020-08-04,-0.08152171033221192,-0.28718298944369147,2.764196628265152
2020-08-05,-0.08605039886695494,-0.28265430090894844,2.768725316799895
2020-08-06,-0.070012830616406,-0.2986918691594974,2.7847628850504442
2020-08-07,-0.05388262098297543,-0.31482207879292795,2.800893094683875
2020-08-10,-0.07131855095426574,-0.29738614882163766,2.8183290246551653
2020-08-11,-0.07438873976472946,-0.29431596001117394,2.821399213465629
2020-08-12,-0.07984772005288984,-0.28885697972301355,2.8268581937537895
2020-08-13,-0.06505647619317617,-0.30364822358272725,2.841649437613503
2020-08-14,-0.06615576674036058,-0.30254893303554287,2.8427487281606876
2020-08-17,-0.06156678229934254,-0.3071379174765609,2.8473377126017057
2020-08-18,-0.07918909260619822,-0.2895156071697052,2.864960022908561
2020-08-19,-0.0500872251761461,-0.2604137397396531,2.8940618903386133
2020-08-20,-0.03403061991962872,-0.2865206808496717,2.9101184955951305
2020-08-21,-0.03398223087081471,-0.2865690698984857,2.9101668846439446
2020-08-24,-0.033014472141519174,-0.28753682862778124,2.91113464337324
2020-08-25,-0.024586170546966348,-0.29596513022233406,2.919562944967793
2020-08-26,-0.011436193041468297,-0.30911510772783213,2.932712922473291
2020-08-27,-0.0012173761891565611,-0.31933392458014387,2.9429317393256027
2020-08-28,-0.006101887167534405,-0.31444941360176604,2.9478162503039806
2020-08-31,-0.0014048375352913043,-0.31914646323400914,2.9525132999362236
2020-09-01,0.0021502696029907942,-0.32270157037229125,2.956068407074506
2020-09-02,-0.0036097079630772527,-0.3169415928062232,2.9618283846405737
2020-09-03,-0.007326718923274398,-0.31322458184602603,2.965545395600771
2020-09-04,0.0011691805541277694,-0.3217204813234282,2.974041295078173
2020-09-08,0.014033054104358192,-0.3345843548736586,2.9869051686284034
2020-09-09,0.020563905629654523,-0.34111520639895493,2.9934360201536996
2020-09-10,0.03173260845632197,-0.35228390922562236,3.004604722980367
2020-09-11,0.05037105244095678,-0.3709223532102572,3.023243166965002
2020-09-14,0.033634778452690806,-0.3541860792219912,3.0399794409532683
2020-09-15,0.049347079062670766,-0.3384737786120112,3.055691741563248
2020-09-16,0.039049763908309526,-0.3382267993111514,3.055938720864108
2020-09-17,0.033634778452690965,-0.3328118138555328,3.0613537063197263
2020-09-18,0.012046919154523942,-0.3112239545573658,3.0829415656178933
2020-09-21,0.026186630858323547,-0.3253636662611654,3.097081277321693
2020-09-22,-0.0037035882944480396,-0.29547344710839385,3.1269714964744644
2020-09-23,0.004389053171674722,-0.3035660885745166,3.1350641379405872
2020-09-24,0.022075561628558817,-0.3212525970314007,3.1527506463974713
2020-09-25,0.03417763819371065,-0.3333546735965525,3.164852722962623
2020-09-28,0.03318224857428464,-0.3323592839771265,3.165848112582049
2020-09-29,0.04134223334926719,-0.34051926875210903,3.1740080973570315
2020-09-30,0.057111610113119514,-0.35628864551596134,3.1897774741208837
2020-10-01,0.07606807612669567,-0.3752451115295375,3.20873394013446
2020-10-02,0.08285365807864403,-0.38203069348148583,3.2155195220864083
2020-10-05,0.06604357161203658,-0.36522060701487835,3.232329608553016
2020-10-06,0.07368002812933211,-0.37285706353217385,3.2399660650703117
2020-10-07,0.08225044380042329,-0.38142747920326503,3.2485364807414028
2020-10-08,0.09079067983398169,-0.38996771523682344,3.2570767167749612
2020-10-09,0.09535274196546135,-0.39452977736830314,3.2616387789064407
2020-10-12,0.09667056050523638,-0.39584759590807816,3.2629565974462156
2020-10-13,0.08860892882222157,-0.38778596422506334,3.2710182291292305
2020-10-14,0.09219988688406332,-0.39137692228690507,3.2746091871910723
2020-10-15,0.08646530527897013,-0.3856423406818119,3.2803437687961656
2020-10-16,0.07866674363180892,-0.3778437790346507,3.288142330443327
2020-10-19,0.08698017271198277,-0.38615720811482457,3.296455759523501
2020-10-20,0.08650820135462846,-0.38568523675747024,3.296927730880855
2020-10-21,0.0954803456994807,-0.3946573811023225,3.305899875225707
2020-10-22,0.09807151592530355,-0.39724855132814535,3.30849104545153
2020-10-23,0.10023274148628653,-0.3950873257671624,3.310652271012513
2020-10-26,0.09335141703253691,-0.3982563371669141,3.3138212824122646
2020-10-27,0.07836388623746586,-0.3832688063718431,3.3288088132073357
2020-10-28,0.07723832223166542,-0.38214324236604263,3.329934377213136
2020-10-29,0.06945451597209706,-0.37435943610647426,3.3377181834727043
2020-10-30,0.08564951338376307,-0.3905544335181403,3.3539131808843705
2020-11-02,0.09705281888674959,-0.4019577390211268,3.365316486387357
2020-11-03,0.09611811599248307,-0.4010230361268603,3.3662511892816234
2020-11-04,0.0763716338526038,-0.4207695182667396,3.3859976714215025
2020-11-05,0.07927212287190644,-0.43372034313954366,3.3888981604408053
2020-11-06,0.03846453803747309,-0.3929127583051103,3.4297057452752386
2020-11-09,0.0909188627238875,-0.3404584336186959,3.482160069961653
2020-11-10,0.09849568354545367,-0.3580855902937634,3.489736890783219
2020-11-11,0.08134491369911648,-0.34093482044742623,3.5068876606295563
2020-11-12,0.09096163227712326,-0.350551539025433,3.516504379207563
2020-11-13,0.08942231099933132,-0.3490122177476411,3.518043700485355
2020-11-16,0.09305297090053256,-0.35264287764884233,3.521674360386556
2020-11-17,0.073332262908436,-0.33292216965674576,3.5413950683786526
2020-11-18,0.06823137337431527,-0.327821280122625,3.5464959579127733
2020-11-19,0.045464463400242405,-0.30505437014855213,3.569262867886846
2020-11-20,0.02509203553808735,-0.2846819422863971,3.589635295749001
2020-11-23,0.03841953072102981,-0.29800943746933956,3.6029627909319437
2020-11-24,0.04394302399422291,-0.3035329307425326,3.608486284205137
2020-11-25,0.029190747860484645,-0.2887806546087944,3.623238560338875
2020-11-27,0.04912440048733646,-0.3087143072356462,3.6431722129657267
2020-11-30,0.05308162747517632,-0.30475708024780634,3.6471294399535665
2020-12-01,0.04939165960305298,-0.3111174482291844,3.6534898079349447
2020-12-02,0.05613879550694176,-0.31786458413307317,3.6602369438388336
2020-12-03,0.049302558895578885,-0.31102834752171027,3.6670731804501964
2020-12-04,0.05010398822208024,-0.3118297768482116,3.667874609776698
2020-12-07,0.03756356943500689,-0.29928935806113827,3.6804150285637713
2020-12-08,0.02741668957103689,-0.28914247819716826,3.6905619084277412
2020-12-09,0.013386855147966212,-0.2751126437740976,3.7045917428508117
2020-12-10,0.029327079066606077,-0.29105286769273747,3.7205319667694514
2020-12-11,0.04591153747942163,-0.307637326105553,3.737116425182267
2020-12-14,0.052238130074240476,-0.3139639187003718,3.743443017777086
2020-12-15,0.05578487514926534,-0.310417173625347,3.746989762852111
2020-12-16,0.08457509936395939,-0.3492577336935427,3.775779987066805
2020-12-17,0.06884310110588888,-0.3649897319516132,3.7915119853248758
2020-12-18,0.06788170779698227,-0.374078674496208,3.800600927869471
2020-12-21,0.08298286234117976,-0.3891798290404055,3.8157020824136683
2020-12-22,0.060376869194672736,-0.36657383589389847,3.8383080755601755
2020-12-23,0.0684936450309677,-0.3746906117301934,3.8464248513964705
2020-12-24,0.06976001781460565,-0.37595698451383136,3.8476912241801084
2020-12-28,0.06389491589579858,-0.3700918825950243,3.8535563260989156
2020-12-29,0.06884310110588868,-0.3750400678051144,3.8585045113090057
2020-12-30,0.0775414556968569,-0.38373842239608263,3.8672028658999738
