,train_r2,train_naive_r2,train_pearson_corr,val_r2,val_naive_r2,val_pearson_corr
0,0.00011801719665527344,0.00011998414993286133,0.057110030204057693,-0.0017719268798828125,-0.0012589693069458008,0.007644943427294493
1,0.027214765548706055,0.027216672897338867,0.16574376821517944,-0.0039920806884765625,-0.0034780502319335938,0.015321017242968082
2,0.0555192232131958,0.05552113056182861,0.23603491485118866,-0.007675886154174805,-0.0071599483489990234,0.016727188602089882
3,0.08070188760757446,0.0807037353515625,0.2843366861343384,-0.014518022537231445,-0.013998627662658691,0.005891104228794575
4,0.10603749752044678,0.10603928565979004,0.32565581798553467,-0.015267491340637207,-0.0147477388381958,0.015044749714434147
5,0.13069355487823486,0.13069528341293335,0.36224594712257385,-0.014874458312988281,-0.014354825019836426,0.019307225942611694
